taxon_id	parent_taxon_id	taxon_rank_id	epithet	author	year	code	vernacular_names	use_parentheses
1004071	2001247	14	Platytes	Guenée	1845	urn:lsid:dyntaxa.se:Taxon:1004071		
1004072	2001247	14	Schoenobius	Duponchel	1836	urn:lsid:dyntaxa.se:Taxon:1004072		
1004073	2001247	14	Donacaula	Meyrick	1890	urn:lsid:dyntaxa.se:Taxon:1004073		
1004074	2001247	14	Elophila	Hübner	1822	urn:lsid:dyntaxa.se:Taxon:1004074		
1004075	2001247	14	Acentria	Stephens	1829	urn:lsid:dyntaxa.se:Taxon:1004075		
1004076	2001247	14	Cataclysta	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004076		
1004077	2001247	14	Parapoynx	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004077		
1004078	2001247	14	Nymphula	Schrank	1802	urn:lsid:dyntaxa.se:Taxon:1004078		
1004079	2001247	14	Metaxmeste	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004079		
1004080	2001247	14	Cynaeda	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004080		
1004081	2001247	14	Epascestria	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004081		
1004082	2001247	14	Atralata	Sylven	1946	urn:lsid:dyntaxa.se:Taxon:1004082		
1004083	2001247	14	Eurrhypis	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004083		
1004084	2001247	14	Evergestis	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004084		
1004085	2001247	14	Udea	Guenée	1845	urn:lsid:dyntaxa.se:Taxon:1004085		
1004086	2001247	14	Opsibotys	Warren	1890	urn:lsid:dyntaxa.se:Taxon:1004086		
1004087	2001247	14	Loxostege	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004087		
1004088	2001247	14	Pyrausta	Schrank	1802	urn:lsid:dyntaxa.se:Taxon:1004088		
1004089	2001247	14	Nascia	Curtis	1835	urn:lsid:dyntaxa.se:Taxon:1004089		
1004090	2001247	14	Sitochroa	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004090		
1004091	2001247	14	Perinephela	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004091		
1004092	2001247	14	Phlyctaenia	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004092		
1004093	2001247	14	Algedonia	Lederer	1863	urn:lsid:dyntaxa.se:Taxon:1004093		
1004094	2001247	14	Psammotis	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004094		
1004095	2001247	14	Ostrinia	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004095		
1004096	2001247	14	Ebulea	Doubleday	1849	urn:lsid:dyntaxa.se:Taxon:1004096		
1004097	2001247	14	Anania	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004097		
1004098	2001247	14	Eurrhypara	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004098		
1004099	2001247	14	Paratalanta	Meyrick	1890	urn:lsid:dyntaxa.se:Taxon:1004099		
1004100	2001247	14	Pleuroptya	Meyrick	1890	urn:lsid:dyntaxa.se:Taxon:1004100		
1004101	2001247	14	Mecyna	Doubleday	1849	urn:lsid:dyntaxa.se:Taxon:1004101		
1004102	2001247	14	Agrotera	Schrank	1802	urn:lsid:dyntaxa.se:Taxon:1004102		
1004103	2001247	14	Diasemia	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004103		
1004104	2001247	14	Palpita	Hübner	1808	urn:lsid:dyntaxa.se:Taxon:1004104		
1004105	2001247	14	Synclera	Lederer	1863	urn:lsid:dyntaxa.se:Taxon:1004105		
1004106	2001247	14	Dolicharthria	Stephens	1834	urn:lsid:dyntaxa.se:Taxon:1004106		
1004107	2001247	14	Nomophila	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004107		
1004453	2001247	14	Paralipsa	Butler	1879	urn:lsid:dyntaxa.se:Taxon:1004453		
1004454	2001247	14	Corcyra	Ragonot	1885	urn:lsid:dyntaxa.se:Taxon:1004454		
1004455	2001247	14	Oligostigma	Guenée	1854	urn:lsid:dyntaxa.se:Taxon:1004455		
1004456	2001247	14	Duponchelia	Zeller	1874	urn:lsid:dyntaxa.se:Taxon:1004456		
1008610	2001247	14	Antigastra	Lederer	1863	urn:lsid:dyntaxa.se:Taxon:1008610		
1008613	2001247	14	Ancylosis	Zeller	1839	urn:lsid:dyntaxa.se:Taxon:1008613		
1009413	2001247	14	Eurhodope	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1009413		
1009416	2001247	14	Laodamia	Ragonot	1888	urn:lsid:dyntaxa.se:Taxon:1009416		
1009922	2001247	14	Episcythrastis	Meyrick	1937	urn:lsid:dyntaxa.se:Taxon:1009922		
1013367	2001247	14	Salebriopsis	Hannemann	1965	urn:lsid:dyntaxa.se:Taxon:1013367		
1013368	2001247	14	Sclerocona	Meyrick	1890	urn:lsid:dyntaxa.se:Taxon:1013368		
1016563	2001247	14	Psorosa	Zeller	1846	urn:lsid:dyntaxa.se:Taxon:1016563		
1004113	2001248	14	Thyatira	Ochsenheimer	1816	urn:lsid:dyntaxa.se:Taxon:1004113		
1004114	2001248	14	Habrosyne	Hübner	1821	urn:lsid:dyntaxa.se:Taxon:1004114		
1004115	2001248	14	Tethea	Ochsenheimer	1816	urn:lsid:dyntaxa.se:Taxon:1004115		
1004116	2001248	14	Tetheella	Werny	1966	urn:lsid:dyntaxa.se:Taxon:1004116		
1004117	2001248	14	Ochropacha	Wallengren	1871	urn:lsid:dyntaxa.se:Taxon:1004117		
1004118	2001248	14	Cymatophorima	Spuler	1908	urn:lsid:dyntaxa.se:Taxon:1004118		
1004119	2001248	14	Polyploca	Hübner	1821	urn:lsid:dyntaxa.se:Taxon:1004119		
1004120	2001248	14	Achlya	Billberg	1820	urn:lsid:dyntaxa.se:Taxon:1004120		
1004121	2001248	14	Falcaria	Haworth	1809	urn:lsid:dyntaxa.se:Taxon:1004121		
1004122	2001248	14	Watsonalla	Minet	1985	urn:lsid:dyntaxa.se:Taxon:1004122		
1004123	2001248	14	Drepana	Schrank	1802	urn:lsid:dyntaxa.se:Taxon:1004123		
1004124	2001248	14	Sabra	Bode	1907	urn:lsid:dyntaxa.se:Taxon:1004124		
1004125	2001248	14	Cilix	Leach	1815	urn:lsid:dyntaxa.se:Taxon:1004125		
1004126	2001249	14	Archiearis	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004126		
1004127	2001249	14	Abraxas	Leach	1815	urn:lsid:dyntaxa.se:Taxon:1004127		
1004128	2001249	14	Lomaspilis	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004128		
1004129	2001249	14	Ligdia	Guenée	1857	urn:lsid:dyntaxa.se:Taxon:1004129		
1004130	2001249	14	Macaria	Curtis	1826	urn:lsid:dyntaxa.se:Taxon:1004130		
1004131	2001249	14	Chiasmia	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004131		
1004132	2001249	14	Pygmaena	Boisduval	1840	urn:lsid:dyntaxa.se:Taxon:1004132		
1004133	2001249	14	Cepphis	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004133		
1004134	2001249	14	Petrophora	Hübner	1811	urn:lsid:dyntaxa.se:Taxon:1004134		
1004135	2001249	14	Plagodis	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004135		
1004136	2001249	14	Pachycnemia	Stephens	1829	urn:lsid:dyntaxa.se:Taxon:1004136		
1004137	2001249	14	Opisthograptis	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004137		
1004138	2001249	14	Epione	Duponchel	1829	urn:lsid:dyntaxa.se:Taxon:1004138		
1004139	2001249	14	Pseudopanthera	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004139		
1004140	2001249	14	Hypoxystis	Prout	1915	urn:lsid:dyntaxa.se:Taxon:1004140		
1004141	2001249	14	Apeira	Gistl	1848	urn:lsid:dyntaxa.se:Taxon:1004141		
1004142	2001249	14	Ennomos	Treitschke	1825	urn:lsid:dyntaxa.se:Taxon:1004142		
1004143	2001249	14	Selenia	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004143		
1004144	2001249	14	Odontopera	Stephens	1831	urn:lsid:dyntaxa.se:Taxon:1004144		
1004145	2001249	14	Crocallis	Treitschke	1825	urn:lsid:dyntaxa.se:Taxon:1004145		
1004146	2001249	14	Ourapteryx	Leach	1814	urn:lsid:dyntaxa.se:Taxon:1004146		
1004147	2001249	14	Colotois	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004147		
1004148	2001249	14	Angerona	Duponchel	1829	urn:lsid:dyntaxa.se:Taxon:1004148		
1004149	2001249	14	Apocheima	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004149		
1004150	2001249	14	Phigalia	Duponchel	1829	urn:lsid:dyntaxa.se:Taxon:1004150		
1004151	2001249	14	Lycia	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004151		
1004152	2001249	14	Biston	Leach	1815	urn:lsid:dyntaxa.se:Taxon:1004152		
1004153	2001249	14	Agriopis	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004153		
1004154	2001249	14	Erannis	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004154		
1004155	2001249	14	Peribatodes	Wehrli	1943	urn:lsid:dyntaxa.se:Taxon:1004155		
1004156	2001249	14	Selidosema	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004156		
1004157	2001249	14	Cleora	Curtis	1825	urn:lsid:dyntaxa.se:Taxon:1004157		
1004158	2001249	14	Deileptenia	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004158		
1004159	2001249	14	Alcis	Curtis	1826	urn:lsid:dyntaxa.se:Taxon:1004159		
1004160	2001249	14	Arichanna	Moore	1868	urn:lsid:dyntaxa.se:Taxon:1004160		
1004161	2001249	14	Hypomecis	Hübner	1821	urn:lsid:dyntaxa.se:Taxon:1004161		
1004162	2001249	14	Cleorodes	Warren	1894	urn:lsid:dyntaxa.se:Taxon:1004162		
1004163	2001249	14	Fagivorina	Wehrli	1943	urn:lsid:dyntaxa.se:Taxon:1004163		
1004164	2001249	14	Ectropis	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004164		
1004165	2001249	14	Paradarisa	Warren	1897	urn:lsid:dyntaxa.se:Taxon:1004165		
1004166	2001249	14	Parectropis	Sato	1980	urn:lsid:dyntaxa.se:Taxon:1004166		
1004167	2001249	14	Aethalura	Mc Dunnough	1920	urn:lsid:dyntaxa.se:Taxon:1004167		
1004168	2001249	14	Ematurga	Lederer	1853	urn:lsid:dyntaxa.se:Taxon:1004168		
1004169	2001249	14	Bupalus	Leach	1815	urn:lsid:dyntaxa.se:Taxon:1004169		
1004170	2001249	14	Cabera	Treitschke	1825	urn:lsid:dyntaxa.se:Taxon:1004170		
1004171	2001249	14	Lomographa	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004171		
1004172	2001249	14	Aleucis	Guenée	1845	urn:lsid:dyntaxa.se:Taxon:1004172		
1004173	2001249	14	Theria	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004173		
1004174	2001249	14	Campaea	Lamarck	1816	urn:lsid:dyntaxa.se:Taxon:1004174		
1004175	2001249	14	Hylaea	Hübner	1822	urn:lsid:dyntaxa.se:Taxon:1004175		
1004176	2001249	14	Gnophos	Treitschke	1825	urn:lsid:dyntaxa.se:Taxon:1004176		
1004177	2001249	14	Charissa	Curtis	1826	urn:lsid:dyntaxa.se:Taxon:1004177		
1004178	2001249	14	Elophos	Boisduval	1840	urn:lsid:dyntaxa.se:Taxon:1004178		
1004179	2001249	14	Glacies	Millière	1874	urn:lsid:dyntaxa.se:Taxon:1004179		
1004180	2001249	14	Siona	Duponchel	1829	urn:lsid:dyntaxa.se:Taxon:1004180		
1004181	2001249	14	Dyscia	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004181		
1004182	2001249	14	Perconia	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004182		
1004183	2001249	14	Epirranthis	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004183		
1004184	2001249	14	Alsophila	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004184		
1004185	2001249	14	Pseudoterpna	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004185		
1004186	2001249	14	Geometra	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:1004186		
1004187	2001249	14	Comibaena	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004187		
1004188	2001249	14	Hemithea	Duponchel	1829	urn:lsid:dyntaxa.se:Taxon:1004188		
1004189	2001249	14	Chlorissa	Stephens	1831	urn:lsid:dyntaxa.se:Taxon:1004189		
1004190	2001249	14	Thalera	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004190		
1004191	2001249	14	Hemistola	Warren	1893	urn:lsid:dyntaxa.se:Taxon:1004191		
1004192	2001249	14	Jodis	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004192		
1004193	2001249	14	Cyclophora	Hübner	1822	urn:lsid:dyntaxa.se:Taxon:1004193		
1004194	2001249	14	Timandra	Duponchel	1829	urn:lsid:dyntaxa.se:Taxon:1004194		
1004195	2001249	14	Scopula	Schrank	1802	urn:lsid:dyntaxa.se:Taxon:1004195		
1004196	2001249	14	Idaea	Treitschke	1825	urn:lsid:dyntaxa.se:Taxon:1004196		
1004197	2001249	14	Rhodostrophia	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004197		
1004198	2001249	14	Rhodometra	Meyrick	1892	urn:lsid:dyntaxa.se:Taxon:1004198		
1004199	2001249	14	Lythria	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004199		
1004200	2001249	14	Phibalapteryx	Stephens	1829	urn:lsid:dyntaxa.se:Taxon:1004200		
1004201	2001249	14	Scotopteryx	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004201		
1004202	2001249	14	Orthonama	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004202		
1004203	2001249	14	Xanthorhoe	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004203		
1004204	2001249	14	Catarhoe	Herbulot	1951	urn:lsid:dyntaxa.se:Taxon:1004204		
1004205	2001249	14	Epirrhoe	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004205		
1004206	2001249	14	Costaconvexa	Agenjo	1949	urn:lsid:dyntaxa.se:Taxon:1004206		
1004207	2001249	14	Camptogramma	Stephens	1831	urn:lsid:dyntaxa.se:Taxon:1004207		
1004208	2001249	14	Entephria	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004208		
1004209	2001249	14	Larentia	Treitschke	1825	urn:lsid:dyntaxa.se:Taxon:1004209		
1004210	2001249	14	Anticlea	Stephens	1831	urn:lsid:dyntaxa.se:Taxon:1004210		
1004211	2001249	14	Mesoleuca	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004211		
1004212	2001249	14	Pelurga	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004212		
1004213	2001249	14	Lampropteryx	Stephens	1831	urn:lsid:dyntaxa.se:Taxon:1004213		
1004214	2001249	14	Cosmorhoe	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004214		
1004215	2001249	14	Eulithis	Hübner	1821	urn:lsid:dyntaxa.se:Taxon:1004215		
1004216	2001249	14	Ecliptopera	Warren	1894	urn:lsid:dyntaxa.se:Taxon:1004216		
1004217	2001249	14	Chloroclysta	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004217		
1004218	2001249	14	Cidaria	Treitschke	1825	urn:lsid:dyntaxa.se:Taxon:1004218		
1004219	2001249	14	Plemyria	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004219		
1004220	2001249	14	Pennithera	Viidalepp	1980	urn:lsid:dyntaxa.se:Taxon:1004220		
1004221	2001249	14	Thera	Stephens	1831	urn:lsid:dyntaxa.se:Taxon:1004221		
1004222	2001249	14	Eustroma	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004222		
1004223	2001249	14	Electrophaes	Prout	1923	urn:lsid:dyntaxa.se:Taxon:1004223		
1004224	2001249	14	Colostygia	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004224		
1004225	2001249	14	Hydriomena	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004225		
1004226	2001249	14	Coenocalpe	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004226		
1004227	2001249	14	Horisme	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004227		
1004228	2001249	14	Melanthia	Duponchel	1829	urn:lsid:dyntaxa.se:Taxon:1004228		
1004229	2001249	14	Pareulype	Herbulot	1951	urn:lsid:dyntaxa.se:Taxon:1004229		
1004230	2001249	14	Spargania	Guenée	1857	urn:lsid:dyntaxa.se:Taxon:1004230		
1004231	2001249	14	Rheumaptera	Hübner	1822	urn:lsid:dyntaxa.se:Taxon:1004231		
1004232	2001249	14	Triphosa	Stephens	1829	urn:lsid:dyntaxa.se:Taxon:1004232		
1004233	2001249	14	Philereme	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004233		
1004234	2001249	14	Euphyia	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004234		
1004235	2001249	14	Epirrita	Hübner	1822	urn:lsid:dyntaxa.se:Taxon:1004235		
1004236	2001249	14	Operophtera	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004236		
1004237	2001249	14	Psychophora	Kirby	1824	urn:lsid:dyntaxa.se:Taxon:1004237		
1004238	2001249	14	Perizoma	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004238		
1004239	2001249	14	Baptria	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004239		
1004240	2001249	14	Eupithecia	Curtis	1825	urn:lsid:dyntaxa.se:Taxon:1004240		
1004241	2001249	14	Gymnoscelis	Mabille	1868	urn:lsid:dyntaxa.se:Taxon:1004241		
1004242	2001249	14	Chloroclystis	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004242		
1004243	2001249	14	Pasiphila	Meyrick	1883	urn:lsid:dyntaxa.se:Taxon:1004243		
1004244	2001249	14	Anticollix	Prout	1938	urn:lsid:dyntaxa.se:Taxon:1004244		
1004245	2001249	14	Chesias	Treitschke	1825	urn:lsid:dyntaxa.se:Taxon:1004245		
1004246	2001249	14	Carsia	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004246		
1004247	2001249	14	Aplocera	Stephens	1827	urn:lsid:dyntaxa.se:Taxon:1004247		
1004248	2001249	14	Odezia	Boisduval	1840	urn:lsid:dyntaxa.se:Taxon:1004248		
1004249	2001249	14	Lithostege	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004249		
1004250	2001249	14	Discoloxia	Warren	1895	urn:lsid:dyntaxa.se:Taxon:1004250		
1004251	2001249	14	Venusia	Curtis	1839	urn:lsid:dyntaxa.se:Taxon:1004251		
1004252	2001249	14	Euchoeca	Hübner	1823	urn:lsid:dyntaxa.se:Taxon:1004252		
1004253	2001249	14	Asthena	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004253		
1004254	2001249	14	Hydrelia	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004254		
1004255	2001249	14	Lobophora	Curtis	1825	urn:lsid:dyntaxa.se:Taxon:1004255		
1004256	2001249	14	Trichopteryx	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1004256		
1004257	2001249	14	Pterapherapteryx	Curtis	1825	urn:lsid:dyntaxa.se:Taxon:1004257		
1004258	2001249	14	Nothocasis	Prout	1937	urn:lsid:dyntaxa.se:Taxon:1004258		
1004259	2001249	14	Acasis	Duponchel	1845	urn:lsid:dyntaxa.se:Taxon:1004259		
1004260	2001249	14	Malacodea	Tengström	1869	urn:lsid:dyntaxa.se:Taxon:1004260		
1008611	2001249	14	Thetidia	Boisduval	1840	urn:lsid:dyntaxa.se:Taxon:1008611		
1009923	2001249	14	Dysstroma	Hübner	1925	urn:lsid:dyntaxa.se:Taxon:1009923		
1013566	2001249	14	Venusia	Curtis	1839	urn:lsid:dyntaxa.se:Taxon:1013566		
6002719	2001249	14	Narraga	Walker	1861	urn:lsid:dyntaxa.se:Taxon:6002719		
1004110	2001254	14	Neozephyrus	Sibatani & Ito	1942	urn:lsid:dyntaxa.se:Taxon:1004110		
1000570	2001255	14	Rhagades	Wallengren	1863	urn:lsid:dyntaxa.se:Taxon:1000570		
1000571	2001255	14	Adscita	Retzius	1783	urn:lsid:dyntaxa.se:Taxon:1000571		
1000572	2001255	14	Zygaena	Fabricius	1775	urn:lsid:dyntaxa.se:Taxon:1000572		
1000573	2001256	14	Euthrix	Meigen	1830	urn:lsid:dyntaxa.se:Taxon:1000573		
1000574	2001256	14	Odonestis	Germar	1812	urn:lsid:dyntaxa.se:Taxon:1000574		
1000575	2001256	14	Cosmotriche	Hübner	1820	urn:lsid:dyntaxa.se:Taxon:1000575		
1000576	2001256	14	Phyllodesma	Hübner	1820	urn:lsid:dyntaxa.se:Taxon:1000576		
1000577	2001256	14	Gastropacha	Ochsenheimer	1810	urn:lsid:dyntaxa.se:Taxon:1000577		
1000578	2001256	14	Dendrolimus	Germar	1812	urn:lsid:dyntaxa.se:Taxon:1000578		
1000579	2001256	14	Trichiura	Stephens	1828	urn:lsid:dyntaxa.se:Taxon:1000579		
1000580	2001256	14	Poecilocampa	Stephens	1828	urn:lsid:dyntaxa.se:Taxon:1000580		
1000581	2001256	14	Eriogaster	Germar	1810	urn:lsid:dyntaxa.se:Taxon:1000581		
1000582	2001256	14	Lasiocampa	Schrank	1802	urn:lsid:dyntaxa.se:Taxon:1000582		
1000583	2001256	14	Macrothylacia	Rambur	1866	urn:lsid:dyntaxa.se:Taxon:1000583		
1000584	2001256	14	Malacosoma	Hübner	1820	urn:lsid:dyntaxa.se:Taxon:1000584		
1000585	2001257	14	Endromis	Ochsenheimer	1810	urn:lsid:dyntaxa.se:Taxon:1000585		
1000588	2001258	14	Lemonia	Hübner	1820	urn:lsid:dyntaxa.se:Taxon:1000588		
1000586	2001259	14	Saturnia	Schrank	1802	urn:lsid:dyntaxa.se:Taxon:1000586		
1000587	2001259	14	Aglia	Ochsenheimer	1810	urn:lsid:dyntaxa.se:Taxon:1000587		
1004457	2001259	14	Actias	Leach	1815	urn:lsid:dyntaxa.se:Taxon:1004457		
1000589	2001260	14	Mimas	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000589		
1000590	2001260	14	Smerinthus	Latreille	1802	urn:lsid:dyntaxa.se:Taxon:1000590		
1000591	2001260	14	Laothoe	Fabricius	1807	urn:lsid:dyntaxa.se:Taxon:1000591		
1000592	2001260	14	Agrius	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000592		
1000593	2001260	14	Acherontia	Laspeyres	1809	urn:lsid:dyntaxa.se:Taxon:1000593		
1000594	2001260	14	Sphinx	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:1000594		
1000595	2001260	14	Hemaris	Dalman	1816	urn:lsid:dyntaxa.se:Taxon:1000595		
1000596	2001260	14	Daphnis	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000596		
1000597	2001260	14	Macroglossum	Scopoli	1777	urn:lsid:dyntaxa.se:Taxon:1000597		
1000598	2001260	14	Hyles	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000598		
1000599	2001260	14	Deilephila	Laspeyres	1809	urn:lsid:dyntaxa.se:Taxon:1000599		
1000600	2001260	14	Hippotion	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000600		
1004108	2001260	14	Hyloicus	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1004108		
1009609	2001260	14	Proserpinus	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1009609		
1000601	2001261	14	Thaumetopoea	Hübner	1820	urn:lsid:dyntaxa.se:Taxon:1000601		
1000602	2001261	14	Clostera	Samouelle	1819	urn:lsid:dyntaxa.se:Taxon:1000602		
1000603	2001261	14	Pygaera	Ochsenheimer	1810	urn:lsid:dyntaxa.se:Taxon:1000603		
1000604	2001261	14	Ptilophora	Stephens	1828	urn:lsid:dyntaxa.se:Taxon:1000604		
1000605	2001261	14	Gluphisia	Boisduval	1828	urn:lsid:dyntaxa.se:Taxon:1000605		
1000606	2001261	14	Furcula	Lamarck	1816	urn:lsid:dyntaxa.se:Taxon:1000606		
1000607	2001261	14	Cerura	Schrank	1802	urn:lsid:dyntaxa.se:Taxon:1000607		
1000608	2001261	14	Notodonta	Ochsenheimer	1810	urn:lsid:dyntaxa.se:Taxon:1000608		
1000609	2001261	14	Ptilodon	Hübner	1822	urn:lsid:dyntaxa.se:Taxon:1000609		
1000610	2001261	14	Leucodonta	Staudinger	1892	urn:lsid:dyntaxa.se:Taxon:1000610		
1000611	2001261	14	Odontosia	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000611		
1000612	2001261	14	Pheosia	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000612		
1000613	2001261	14	Pterostoma	Germar	1812	urn:lsid:dyntaxa.se:Taxon:1000613		
1000614	2001261	14	Drymonia	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000614		
1000615	2001261	14	Peridea	Stephens	1828	urn:lsid:dyntaxa.se:Taxon:1000615		
1000616	2001261	14	Phalera	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000616		
1000617	2001261	14	Harpyia	Ochsenheimer	1810	urn:lsid:dyntaxa.se:Taxon:1000617		
1000618	2001261	14	Stauropus	Germar	1812	urn:lsid:dyntaxa.se:Taxon:1000618		
1000619	2001262	14	Calliteara	Butler	1881	urn:lsid:dyntaxa.se:Taxon:1000619		
1000620	2001262	14	Gynaephora	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000620		
1000621	2001262	14	Dicallomera	Butler	1881	urn:lsid:dyntaxa.se:Taxon:1000621		
1000622	2001262	14	Orgyia	Ochsenheimer	1810	urn:lsid:dyntaxa.se:Taxon:1000622		
1000624	2001262	14	Laelia	Stephens	1828	urn:lsid:dyntaxa.se:Taxon:1000624		
1000625	2001262	14	Arctornis	Germar	1810	urn:lsid:dyntaxa.se:Taxon:1000625		
1000626	2001262	14	Leucoma	Hübner	1822	urn:lsid:dyntaxa.se:Taxon:1000626		
1000627	2001262	14	Lymantria	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000627		
1000628	2001262	14	Euproctis	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000628		
1000629	2001262	14	Sphrageidus			urn:lsid:dyntaxa.se:Taxon:1000629		
1000630	2001263	14	Pelosia	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000630		
1000631	2001263	14	Atolmis	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000631		
1000632	2001263	14	Lithosia	Fabricius	1798	urn:lsid:dyntaxa.se:Taxon:1000632		
1000633	2001263	14	Eilema	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000633		
1000634	2001263	14	Setema	de Freina & Witt	1984	urn:lsid:dyntaxa.se:Taxon:1000634		
1000635	2001263	14	Setina	Schrank	1802	urn:lsid:dyntaxa.se:Taxon:1000635		
1000636	2001263	14	Nudaria	Haworth	1809	urn:lsid:dyntaxa.se:Taxon:1000636		
1000637	2001263	14	Thumatha	Walker	1866	urn:lsid:dyntaxa.se:Taxon:1000637		
1000638	2001263	14	Miltochrista	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000638		
1000639	2001263	14	Cybosia	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000639		
1000640	2001263	14	Tyria	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000640		
1000641	2001263	14	Utetheisa			urn:lsid:dyntaxa.se:Taxon:1000641		
